data1,data2,data3,label
57.0,270.0,1007.0,updown
68.0,220.0,999.0,updown
37.0,181.0,989.0,updown
10.0,208.0,1025.0,updown
-29.0,145.0,981.0,updown
-49.0,77.0,1005.0,updown
-78.0,-2.0,1001.0,updown
-126.0,63.0,988.0,updown
-96.0,2.0,1013.0,updown
-58.0,-50.0,1017.0,updown
-38.0,-97.0,992.0,updown
-17.0,-88.0,1002.0,updown
7.0,-143.0,1000.0,updown
-32.0,-161.0,1030.0,updown
-14.0,-196.0,996.0,updown
0.0,-262.0,983.0,updown
31.0,-298.0,1010.0,updown
11.0,-345.0,1002.0,updown
23.0,-455.0,1003.0,updown
53.0,-424.0,1009.0,updown
111.0,-462.0,978.0,updown
153.0,-474.0,1013.0,updown
181.0,-405.0,997.0,updown
79.0,-349.0,1012.0,updown
141.0,-505.0,1001.0,updown
128.0,-323.0,987.0,updown
174.0,-386.0,997.0,updown
86.0,-215.0,1017.0,updown
22.0,-112.0,1005.0,updown
38.0,-43.0,990.0,updown
-37.0,63.0,1004.0,updown
-104.0,241.0,1023.0,updown
-114.0,289.0,1003.0,updown
-174.0,391.0,1008.0,updown
-173.0,477.0,1032.0,updown
-103.0,518.0,1012.0,updown
-33.0,235.0,958.0,updown
-85.0,529.0,1014.0,updown
-108.0,514.0,995.0,updown
-84.0,449.0,1005.0,updown
-79.0,505.0,994.0,updown
72.0,180.0,1013.0,updown
40.0,15.0,994.0,updown
2.0,3.0,1009.0,updown
4.0,-158.0,988.0,updown
30.0,-328.0,1000.0,updown
56.0,-423.0,1021.0,updown
91.0,-423.0,1006.0,updown
118.0,-494.0,1005.0,updown
107.0,-459.0,997.0,updown
176.0,-322.0,1002.0,updown
150.0,-511.0,1006.0,updown
173.0,-379.0,994.0,updown
83.0,-161.0,1004.0,updown
42.0,-58.0,992.0,updown
-15.0,18.0,996.0,updown
-72.0,143.0,999.0,updown
-53.0,172.0,1003.0,updown
-64.0,228.0,992.0,updown
-119.0,319.0,1074.0,updown
-156.0,296.0,968.0,updown
-226.0,328.0,994.0,updown
-59.0,98.0,1068.0,updown
-49.0,546.0,915.0,updown
-199.0,466.0,1026.0,updown
-180.0,332.0,1011.0,updown
-122.0,410.0,993.0,updown
-17.0,132.0,1004.0,updown
-26.0,-14.0,986.0,updown
5.0,60.0,1021.0,updown
-32.0,-216.0,1009.0,updown
85.0,-379.0,1007.0,updown
77.0,-407.0,1001.0,updown
60.0,-407.0,1005.0,updown
73.0,-429.0,990.0,updown
106.0,-429.0,987.0,updown
55.0,-533.0,975.0,updown
106.0,-505.0,1070.0,updown
85.0,-425.0,958.0,updown
93.0,-270.0,1018.0,updown
61.0,-260.0,1030.0,updown
59.0,-206.0,964.0,updown
36.0,-152.0,1009.0,updown
16.0,-102.0,990.0,updown
13.0,-123.0,985.0,updown
-12.0,-46.0,1049.0,updown
10.0,-50.0,976.0,updown
-27.0,27.0,1015.0,updown
-45.0,60.0,980.0,updown
2.0,40.0,1006.0,updown
-16.0,86.0,986.0,updown
-30.0,76.0,1009.0,updown
2.0,87.0,1012.0,updown
-6.0,93.0,1025.0,updown
11.0,-6.0,967.0,updown
3.0,89.0,1009.0,updown
-9.0,23.0,1006.0,updown
7.0,10.0,1005.0,updown
-27.0,17.0,988.0,updown
-33.0,48.0,1002.0,updown
-36.0,46.0,1018.0,updown
-5.0,83.0,1007.0,updown
-51.0,91.0,1018.0,updown
-25.0,135.0,978.0,updown
-16.0,135.0,992.0,updown
-10.0,155.0,1017.0,updown
-24.0,137.0,1032.0,updown
-36.0,143.0,985.0,updown
-17.0,192.0,978.0,updown
-6.0,221.0,1026.0,updown
-8.0,206.0,1014.0,updown
8.0,258.0,988.0,updown
20.0,237.0,995.0,updown
31.0,258.0,1002.0,updown
35.0,270.0,1003.0,updown
53.0,172.0,1001.0,updown
-15.0,227.0,1005.0,updown
-1.0,334.0,1005.0,updown
-11.0,258.0,996.0,updown
-11.0,294.0,1007.0,updown
13.0,294.0,1005.0,updown
-6.0,189.0,1007.0,updown
6.0,214.0,997.0,updown
26.0,210.0,1005.0,updown
53.0,172.0,1010.0,updown
49.0,179.0,992.0,updown
30.0,148.0,1013.0,updown
37.0,116.0,997.0,updown
-2.0,71.0,1010.0,updown
-31.0,30.0,996.0,updown
-74.0,-70.0,991.0,updown
-110.0,-77.0,1006.0,updown
-112.0,-193.0,1015.0,updown
-77.0,-313.0,993.0,updown
-18.0,-348.0,1004.0,updown
17.0,-423.0,1002.0,updown
45.0,-410.0,1007.0,updown
107.0,-450.0,1014.0,updown
158.0,-405.0,1003.0,updown
64.0,-265.0,996.0,updown
116.0,-376.0,988.0,updown
134.0,-259.0,979.0,updown
84.0,-149.0,967.0,updown
31.0,-65.0,1021.0,updown
46.0,-40.0,1083.0,updown
75.0,-52.0,891.0,updown
-65.0,242.0,1072.0,updown
-97.0,204.0,1014.0,updown
-111.0,217.0,999.0,updown
-141.0,312.0,1003.0,updown
-123.0,297.0,1003.0,updown
-66.0,212.0,1041.0,updown
-82.0,426.0,1041.0,updown
-98.0,284.0,940.0,updown
-53.0,259.0,995.0,updown
-26.0,240.0,997.0,updown
-51.0,247.0,1006.0,updown
41.0,67.0,1001.0,updown
9.0,-203.0,999.0,updown
34.0,-184.0,1012.0,updown
47.0,-248.0,997.0,updown
94.0,-376.0,994.0,updown
96.0,-352.0,1010.0,updown
59.0,-330.0,994.0,updown
71.0,-326.0,1010.0,updown
96.0,-377.0,996.0,updown
87.0,-235.0,1017.0,updown
42.0,-197.0,999.0,updown
35.0,-202.0,939.0,updown
60.0,-190.0,1050.0,updown
9.0,42.0,983.0,updown
38.0,4.0,1030.0,updown
-12.0,47.0,982.0,updown
-62.0,174.0,1007.0,updown
-84.0,207.0,1008.0,updown
-96.0,241.0,1004.0,updown
-109.0,274.0,1002.0,updown
-98.0,335.0,1008.0,updown
-79.0,332.0,1030.0,updown
-37.0,222.0,1043.0,updown
-56.0,414.0,944.0,updown
-71.0,390.0,990.0,updown
-78.0,321.0,991.0,updown
13.0,313.0,1008.0,updown
-63.0,365.0,999.0,updown
91.0,17.0,993.0,updown
61.0,-5.0,1015.0,updown
10.0,-24.0,1000.0,updown
25.0,-122.0,1004.0,updown
34.0,-262.0,1011.0,updown
69.0,-328.0,1005.0,updown
19.0,-294.0,991.0,updown
34.0,-350.0,999.0,updown
49.0,-384.0,1002.0,updown
21.0,-240.0,956.0,updown
49.0,-313.0,1113.0,updown
63.0,-451.0,944.0,updown
50.0,-275.0,1004.0,updown
33.0,-310.0,1000.0,updown
20.0,-256.0,998.0,updown
19.0,-200.0,975.0,updown
13.0,-153.0,1012.0,updown
-28.0,-126.0,1021.0,updown
-3.0,-98.0,992.0,updown
6.0,-53.0,1026.0,updown
0.0,-63.0,996.0,updown
-28.0,11.0,993.0,updown
-20.0,-34.0,1009.0,updown
-20.0,41.0,988.0,updown
-1.0,35.0,1018.0,updown
-21.0,39.0,983.0,updown
-10.0,75.0,1008.0,updown
-13.0,165.0,999.0,updown
-10.0,166.0,1009.0,updown
-30.0,190.0,993.0,updown
-28.0,226.0,1006.0,updown
-28.0,258.0,1012.0,updown
-46.0,297.0,989.0,updown
-19.0,350.0,1009.0,updown
-5.0,316.0,998.0,updown
-11.0,395.0,999.0,updown
-20.0,133.0,1043.0,updown
-6.0,440.0,1037.0,updown
-42.0,490.0,952.0,updown
-47.0,334.0,1002.0,updown
-50.0,442.0,991.0,updown
37.0,232.0,990.0,updown
4.0,91.0,1008.0,updown
-20.0,181.0,1005.0,updown
4.0,19.0,972.0,updown
-3.0,-88.0,1023.0,updown
42.0,-38.0,1012.0,updown
16.0,-190.0,1019.0,updown
35.0,-252.0,1005.0,updown
-7.0,-261.0,983.0,updown
25.0,-345.0,1012.0,updown
54.0,-363.0,997.0,updown
74.0,-332.0,999.0,updown
20.0,-337.0,990.0,updown
74.0,-190.0,998.0,updown
61.0,-350.0,1000.0,updown
41.0,-267.0,993.0,updown
61.0,-107.0,1013.0,updown
-13.0,-98.0,1004.0,updown
3.0,-64.0,991.0,updown
-5.0,84.0,987.0,updown
-55.0,36.0,995.0,updown
-58.0,180.0,1039.0,updown
-79.0,195.0,1005.0,updown
-88.0,312.0,994.0,updown
-56.0,275.0,1008.0,updown
-7.0,129.0,1045.0,updown
-79.0,176.0,947.0,updown
-24.0,449.0,1018.0,updown
-69.0,252.0,1004.0,updown
-101.0,277.0,997.0,updown
-4.0,34.0,1011.0,updown
22.0,-37.0,988.0,updown
-20.0,-173.0,1007.0,updown
58.0,-219.0,1015.0,updown
69.0,-281.0,999.0,updown
96.0,-327.0,1002.0,updown
115.0,-175.0,970.0,updown
55.0,-335.0,972.0,updown
34.0,-504.0,1054.0,updown
71.0,-256.0,999.0,updown
90.0,-183.0,996.0,updown
27.0,-154.0,1018.0,updown
34.0,-88.0,1010.0,updown
-45.0,-25.0,1015.0,updown
-76.0,156.0,975.0,updown
-32.0,100.0,998.0,updown
-46.0,182.0,1014.0,updown
-33.0,260.0,1019.0,updown
-55.0,294.0,986.0,updown
-25.0,289.0,1007.0,updown
-25.0,378.0,1006.0,updown
-20.0,119.0,1069.0,updown
-15.0,300.0,936.0,updown
-32.0,535.0,1007.0,updown
-116.0,300.0,994.0,updown
-39.0,418.0,990.0,updown
60.0,122.0,1025.0,updown
-38.0,-85.0,1010.0,updown
-40.0,55.0,976.0,updown
-39.0,-198.0,1024.0,updown
19.0,-346.0,1010.0,updown
38.0,-284.0,994.0,updown
53.0,-405.0,1002.0,updown
142.0,-375.0,1002.0,updown
57.0,-76.0,989.0,updown
25.0,-543.0,1007.0,updown
96.0,-544.0,1014.0,updown
72.0,-218.0,995.0,updown
57.0,-237.0,999.0,updown
51.0,-134.0,980.0,updown
-15.0,-109.0,1016.0,updown
-21.0,80.0,983.0,updown
-76.0,45.0,1018.0,updown
-1.0,74.0,987.0,updown
-35.0,212.0,1023.0,updown
-25.0,250.0,998.0,updown
-4.0,338.0,1017.0,updown
-60.0,320.0,1011.0,updown
-24.0,397.0,1013.0,updown
-53.0,231.0,1008.0,updown
7.0,92.0,1002.0,updown
-9.0,613.0,994.0,updown
-57.0,373.0,985.0,updown
-111.0,366.0,1011.0,updown
21.0,275.0,1013.0,updown
27.0,3.0,1002.0,updown
-64.0,-31.0,1005.0,updown
1.0,-92.0,998.0,updown
-27.0,-170.0,1001.0,updown
52.0,-321.0,1017.0,updown
79.0,-321.0,986.0,updown
59.0,-294.0,1003.0,updown
57.0,-369.0,998.0,updown
-9.0,-73.0,992.0,updown
94.0,-163.0,1002.0,updown
93.0,-365.0,1010.0,updown
62.0,-128.0,1000.0,updown
21.0,-162.0,989.0,updown
16.0,-60.0,1008.0,updown
34.0,-74.0,1006.0,updown
9.0,31.0,1017.0,updown
-57.0,90.0,993.0,updown
-41.0,125.0,1015.0,updown
-76.0,101.0,1001.0,updown
-71.0,168.0,1003.0,updown
-75.0,238.0,994.0,updown
-53.0,188.0,1011.0,updown
26.0,134.0,1003.0,updown
-50.0,43.0,995.0,updown
-97.0,257.0,1002.0,updown
-66.0,358.0,1004.0,updown
-40.0,249.0,1001.0,updown
-45.0,189.0,1011.0,updown
-11.0,439.0,1003.0,updown
0.0,177.0,1012.0,updown
26.0,261.0,997.0,updown
5.0,217.0,1002.0,updown
18.0,153.0,1000.0,updown
43.0,244.0,1013.0,updown
36.0,91.0,1010.0,updown
75.0,235.0,981.0,updown
16.0,55.0,999.0,updown
13.0,95.0,1026.0,updown
43.0,108.0,975.0,updown
3.0,34.0,1016.0,updown
55.0,51.0,1018.0,updown
11.0,-21.0,1004.0,updown
-10.0,-17.0,1003.0,updown
-12.0,-74.0,984.0,updown
-10.0,-11.0,1001.0,updown
-77.0,-141.0,1015.0,updown
-23.0,-72.0,1016.0,updown
-32.0,-138.0,962.0,updown
-7.0,-204.0,1030.0,updown
3.0,-310.0,998.0,updown
33.0,-330.0,984.0,updown
-14.0,-393.0,1005.0,updown
36.0,-406.0,1015.0,updown
59.0,-495.0,1003.0,updown
86.0,-439.0,999.0,updown
12.0,-39.0,986.0,updown
96.0,-509.0,1014.0,updown
142.0,-393.0,997.0,updown
62.0,-151.0,1004.0,updown
67.0,-309.0,1014.0,updown
6.0,-93.0,1016.0,updown
-35.0,53.0,993.0,updown
15.0,90.0,997.0,updown
-75.0,93.0,979.0,updown
-91.0,289.0,1035.0,updown
-56.0,282.0,1008.0,updown
-132.0,134.0,989.0,updown
-19.0,448.0,1015.0,updown
8.0,198.0,992.0,updown
-27.0,60.0,1011.0,updown
-146.0,493.0,1001.0,updown
-43.0,318.0,993.0,updown
6.0,127.0,1001.0,updown
-54.0,230.0,1000.0,updown
-16.0,136.0,1006.0,updown
43.0,-252.0,997.0,updown
41.0,-283.0,1004.0,updown
52.0,-322.0,1000.0,updown
104.0,-353.0,1007.0,updown
44.0,-126.0,1003.0,updown
103.0,-365.0,1003.0,updown
126.0,-486.0,983.0,updown
90.0,-249.0,994.0,updown
95.0,-251.0,1003.0,updown
137.0,-247.0,1032.0,updown
3.0,-53.0,1024.0,updown
61.0,18.0,972.0,updown
27.0,74.0,988.0,updown
-46.0,182.0,992.0,updown
-24.0,175.0,1003.0,updown
-119.0,250.0,1003.0,updown
-90.0,334.0,1010.0,updown
-169.0,315.0,1019.0,updown
-147.0,356.0,995.0,updown
-106.0,155.0,1079.0,updown
5.0,408.0,970.0,updown
-134.0,500.0,979.0,updown
-132.0,310.0,997.0,updown
-70.0,278.0,994.0,updown
-74.0,321.0,987.0,updown
36.0,67.0,1013.0,updown
-22.0,-179.0,988.0,updown
5.0,-208.0,1008.0,updown
59.0,-286.0,992.0,updown
94.0,-307.0,1018.0,updown
123.0,-455.0,1000.0,updown
103.0,-387.0,1007.0,updown
49.0,-96.0,997.0,updown
36.0,-355.0,1008.0,updown
100.0,-581.0,1006.0,updown
81.0,-252.0,987.0,updown
-39.0,-302.0,988.0,updown
17.0,-174.0,1034.0,updown
22.0,-252.0,956.0,updown
28.0,-147.0,1021.0,updown
-60.0,-129.0,1000.0,updown
36.0,-123.0,989.0,updown
14.0,-48.0,1018.0,updown
13.0,-46.0,981.0,updown
-8.0,1.0,995.0,updown
45.0,-5.0,1026.0,updown
5.0,-19.0,1019.0,updown
15.0,10.0,971.0,updown
10.0,49.0,1021.0,updown
-30.0,55.0,1014.0,updown
-10.0,50.0,975.0,updown
-34.0,19.0,1014.0,updown
-62.0,138.0,1008.0,updown
-34.0,62.0,1009.0,updown
-11.0,51.0,977.0,updown
0.0,167.0,1000.0,updown
13.0,120.0,1001.0,updown
73.0,111.0,994.0,updown
2.0,56.0,1023.0,updown
28.0,125.0,1030.0,updown
-34.0,116.0,980.0,updown
14.0,223.0,985.0,updown
-18.0,134.0,985.0,updown
-17.0,302.0,1027.0,updown
-37.0,246.0,994.0,updown
-22.0,319.0,1007.0,updown
-74.0,288.0,1004.0,updown
-32.0,40.0,1007.0,updown
5.0,225.0,986.0,updown
-56.0,560.0,1008.0,updown
-122.0,242.0,998.0,updown
-26.0,169.0,1020.0,updown
-65.0,40.0,986.0,updown
-48.0,175.0,999.0,updown
-59.0,-35.0,1011.0,updown
-48.0,-149.0,1016.0,updown
23.0,-93.0,991.0,updown
1.0,-247.0,1011.0,updown
58.0,-226.0,1002.0,updown
62.0,-288.0,992.0,updown
158.0,-262.0,1002.0,updown
103.0,-92.0,995.0,updown
-33.0,-343.0,1001.0,updown
71.0,-336.0,1005.0,updown
64.0,-158.0,1003.0,updown
42.0,-42.0,1012.0,updown
18.0,0.0,981.0,updown
-2.0,89.0,993.0,updown
1.0,168.0,1024.0,updown
-83.0,117.0,998.0,updown
-7.0,344.0,1001.0,updown
-28.0,248.0,997.0,updown
-31.0,92.0,1061.0,updown
-7.0,74.0,996.0,updown
10.0,668.0,977.0,updown
-82.0,238.0,978.0,updown
-75.0,427.0,1013.0,updown
7.0,208.0,997.0,updown
-58.0,45.0,1022.0,updown
-12.0,34.0,967.0,updown
-62.0,-106.0,1018.0,updown
-21.0,-252.0,999.0,updown
55.0,-337.0,1011.0,updown
84.0,-305.0,1009.0,updown
68.0,-378.0,1000.0,updown
117.0,-295.0,996.0,updown
44.0,-51.0,967.0,updown
69.0,-391.0,1026.0,updown
40.0,-564.0,1012.0,updown
59.0,-141.0,1014.0,updown
2.0,-152.0,1003.0,updown
37.0,-122.0,980.0,updown
-26.0,1.0,1007.0,updown
-23.0,45.0,997.0,updown
7.0,59.0,986.0,updown
-23.0,91.0,1004.0,updown
-7.0,155.0,1046.0,updown
-25.0,222.0,972.0,updown
-6.0,333.0,1006.0,updown
-46.0,279.0,1011.0,updown
-50.0,310.0,1004.0,updown
-57.0,111.0,1062.0,updown
1.0,275.0,952.0,updown
-24.0,510.0,1013.0,updown
-108.0,286.0,1007.0,updown
44.0,237.0,986.0,updown
56.0,146.0,988.0,updown
-28.0,-25.0,1002.0,updown
45.0,34.0,998.0,updown
43.0,-83.0,1031.0,updown
71.0,-211.0,977.0,updown
84.0,-257.0,978.0,updown
27.0,-287.0,1052.0,updown
11.0,-327.0,989.0,updown
-23.0,-293.0,1001.0,updown
29.0,-216.0,998.0,updown
19.0,-415.0,1002.0,updown
15.0,-291.0,998.0,updown
-5.0,-195.0,1014.0,updown
-32.0,-183.0,1011.0,updown
-28.0,-165.0,1013.0,updown
-36.0,-38.0,982.0,updown
-90.0,-8.0,976.0,updown
-64.0,143.0,1010.0,updown
-59.0,132.0,1025.0,updown
-28.0,189.0,1025.0,updown
-18.0,273.0,971.0,updown
-27.0,218.0,1025.0,updown
-8.0,299.0,997.0,updown
52.0,320.0,1036.0,updown
69.0,127.0,953.0,updown
-45.0,343.0,1018.0,updown
-28.0,465.0,1000.0,updown
-30.0,311.0,1001.0,updown
-86.0,424.0,1020.0,updown
50.0,297.0,989.0,updown
56.0,140.0,979.0,updown
3.0,170.0,1026.0,updown
57.0,213.0,991.0,updown
55.0,99.0,1015.0,updown
34.0,61.0,1013.0,updown
55.0,122.0,1006.0,updown
34.0,20.0,977.0,updown
-23.0,30.0,1011.0,updown
1.0,16.0,988.0,updown
35.0,31.0,1000.0,updown
11.0,-62.0,1048.0,updown
37.0,-24.0,979.0,updown
21.0,-69.0,1010.0,updown
7.0,-61.0,990.0,updown
-10.0,-108.0,1020.0,updown
-31.0,-71.0,999.0,updown
-53.0,-118.0,996.0,updown
-68.0,-108.0,1001.0,updown
-92.0,-201.0,990.0,updown
-80.0,-163.0,1010.0,updown
-50.0,-220.0,998.0,updown
-17.0,-317.0,1011.0,updown
21.0,-318.0,1005.0,updown
25.0,-358.0,996.0,updown
58.0,-238.0,995.0,updown
121.0,-226.0,982.0,updown
-24.0,-181.0,1035.0,updown
-2.0,-466.0,993.0,updown
92.0,-191.0,1022.0,updown
47.0,-186.0,990.0,updown
36.0,-265.0,1007.0,updown
53.0,-110.0,977.0,updown
14.0,-139.0,1004.0,updown
-6.0,-81.0,1035.0,updown
37.0,5.0,990.0,updown
-18.0,32.0,996.0,updown
4.0,15.0,1001.0,updown
-10.0,54.0,1028.0,updown
-30.0,93.0,963.0,updown
-17.0,153.0,1020.0,updown
-47.0,143.0,1010.0,updown
-60.0,257.0,1003.0,updown
-46.0,218.0,1003.0,updown
-55.0,274.0,990.0,updown
-58.0,257.0,1002.0,updown
-21.0,260.0,1005.0,updown
-16.0,196.0,1026.0,updown
-46.0,286.0,1027.0,updown
-54.0,309.0,960.0,updown
-56.0,239.0,1004.0,updown
49.0,227.0,1005.0,updown
-110.0,374.0,998.0,updown
15.0,197.0,999.0,updown
64.0,240.0,992.0,updown
-11.0,135.0,1029.0,updown
54.0,213.0,968.0,updown
13.0,95.0,1024.0,updown
37.0,68.0,974.0,updown
-62.0,-21.0,1038.0,updown
-4.0,-77.0,985.0,updown
-9.0,-136.0,994.0,updown
-39.0,-204.0,1021.0,updown
10.0,-220.0,976.0,updown
11.0,-280.0,997.0,updown
11.0,-363.0,1029.0,updown
77.0,-321.0,993.0,updown
69.0,-378.0,1010.0,updown
102.0,-367.0,995.0,updown
28.0,-36.0,1014.0,updown
20.0,-610.0,1002.0,updown
88.0,-457.0,1002.0,updown
54.0,-284.0,1017.0,updown
38.0,-252.0,938.0,updown
-39.0,-268.0,1067.0,updown
-8.0,-246.0,960.0,updown
-31.0,-151.0,1037.0,updown
-27.0,-190.0,974.0,updown
-43.0,-189.0,990.0,updown
-28.0,-142.0,1000.0,updown
12.0,-139.0,1028.0,updown
-8.0,-58.0,1004.0,updown
46.0,-80.0,1010.0,updown
32.0,-23.0,890.0,updown
10.0,-6.0,1037.0,updown
-4.0,27.0,1100.0,updown
19.0,51.0,938.0,updown
-9.0,56.0,1024.0,updown
-30.0,-4.0,967.0,updown
-20.0,115.0,1013.0,updown
-11.0,87.0,1041.0,updown
-8.0,97.0,978.0,updown
0.0,124.0,1015.0,updown
-5.0,145.0,1002.0,updown
-3.0,182.0,990.0,updown
-33.0,159.0,1005.0,updown
-5.0,186.0,1017.0,updown
-3.0,189.0,969.0,updown
-5.0,162.0,1021.0,updown
33.0,202.0,993.0,updown
14.0,212.0,1013.0,updown
44.0,253.0,989.0,updown
-20.0,152.0,1033.0,updown
-12.0,296.0,992.0,updown
-28.0,265.0,991.0,updown
-14.0,304.0,1000.0,updown
47.0,264.0,1008.0,updown
-53.0,73.0,1002.0,updown
-48.0,444.0,996.0,updown
-42.0,360.0,1002.0,updown
-99.0,371.0,1010.0,updown
13.0,219.0,988.0,updown
-45.0,221.0,1013.0,updown
-35.0,269.0,1015.0,updown
-6.0,70.0,988.0,updown
28.0,160.0,998.0,updown
5.0,76.0,1000.0,updown
20.0,47.0,1007.0,updown
22.0,-60.0,993.0,updown
27.0,-83.0,1022.0,updown
-10.0,-206.0,1002.0,updown
-30.0,-291.0,988.0,updown
16.0,-285.0,1001.0,updown
37.0,-414.0,1021.0,updown
64.0,-429.0,996.0,updown
122.0,-338.0,993.0,updown
57.0,-139.0,998.0,updown
52.0,-392.0,973.0,updown
42.0,-546.0,1025.0,updown
139.0,-258.0,1024.0,updown
72.0,-206.0,977.0,updown
36.0,-193.0,1021.0,updown
59.0,-96.0,968.0,updown
24.0,-102.0,996.0,updown
-3.0,-72.0,1016.0,updown
0.0,13.0,1014.0,updown
-51.0,62.0,1018.0,updown
-25.0,132.0,974.0,updown
-65.0,148.0,1001.0,updown
-75.0,176.0,1019.0,updown
-102.0,235.0,972.0,updown
-100.0,250.0,1030.0,updown
-64.0,273.0,1019.0,updown
-72.0,294.0,997.0,updown
-9.0,222.0,1006.0,updown
-8.0,190.0,1016.0,updown
17.0,108.0,1011.0,updown
1.0,72.0,968.0,updown
39.0,48.0,1004.0,updown
39.0,-40.0,1000.0,updown
43.0,-102.0,1002.0,updown
10.0,-15.0,994.0,updown
40.0,-62.0,940.0,updown
50.0,-334.0,1082.0,updown
70.0,-277.0,1002.0,updown
60.0,-182.0,999.0,updown
10.0,-184.0,1010.0,updown
41.0,-134.0,994.0,updown
49.0,-96.0,991.0,updown
18.0,-61.0,1021.0,updown
-5.0,-67.0,1011.0,updown
8.0,31.0,1001.0,updown
-10.0,36.0,975.0,updown
-2.0,110.0,1029.0,updown
-17.0,115.0,989.0,updown
-5.0,183.0,1001.0,updown
-91.0,145.0,1009.0,updown
-68.0,230.0,1007.0,updown
-80.0,248.0,1014.0,updown
-83.0,271.0,1002.0,updown
-27.0,201.0,999.0,updown
-89.0,243.0,984.0,updown
-98.0,523.0,1007.0,updown
-90.0,344.0,1003.0,updown
-105.0,502.0,1024.0,updown
-47.0,487.0,981.0,updown
-7.0,332.0,993.0,updown
-5.0,385.0,1016.0,updown
-3.0,368.0,982.0,updown
16.0,329.0,1025.0,updown
30.0,332.0,992.0,updown
22.0,297.0,1006.0,updown
-36.0,303.0,1018.0,updown
-19.0,224.0,978.0,updown
14.0,177.0,1010.0,updown
36.0,132.0,992.0,updown
17.0,25.0,1029.0,updown
28.0,50.0,996.0,updown
44.0,-50.0,985.0,updown
34.0,-164.0,1001.0,updown
53.0,-239.0,1024.0,updown
50.0,-222.0,995.0,updown
54.0,-338.0,973.0,updown
60.0,-342.0,1043.0,updown
74.0,-394.0,1005.0,updown
65.0,-376.0,1011.0,updown
18.0,-420.0,965.0,updown
2.0,-365.0,1018.0,updown
15.0,-366.0,1013.0,updown
30.0,-277.0,1003.0,updown
-11.0,-262.0,1008.0,updown
10.0,-247.0,965.0,updown
-31.0,-173.0,1014.0,updown
-35.0,-150.0,997.0,updown
13.0,-70.0,1004.0,updown
-20.0,-33.0,1016.0,updown
11.0,-18.0,999.0,updown
-10.0,-30.0,1002.0,updown
23.0,5.0,1000.0,updown
36.0,9.0,998.0,updown
31.0,-5.0,1003.0,updown
24.0,-48.0,1006.0,updown
7.0,-87.0,999.0,updown
-9.0,-84.0,1001.0,updown
26.0,-82.0,985.0,updown
61.0,-151.0,978.0,updown
46.0,-369.0,1055.0,updown
45.0,-367.0,1006.0,updown
103.0,-401.0,1014.0,updown
64.0,-410.0,982.0,updown
110.0,-402.0,1033.0,updown
115.0,-453.0,1000.0,updown
99.0,-363.0,962.0,updown
137.0,-315.0,996.0,updown
73.0,-257.0,994.0,updown
33.0,-199.0,1041.0,updown
39.0,-61.0,973.0,updown
70.0,-76.0,950.0,updown
-8.0,61.0,1095.0,updown
-35.0,49.0,958.0,updown
-8.0,137.0,967.0,updown
-23.0,228.0,1025.0,updown
-42.0,233.0,956.0,updown
-82.0,303.0,1028.0,updown
-99.0,311.0,969.0,updown
-90.0,314.0,1034.0,updown
-72.0,228.0,996.0,updown
-87.0,271.0,992.0,updown
-78.0,270.0,1003.0,updown
-94.0,240.0,995.0,updown
-112.0,277.0,1002.0,updown
-62.0,224.0,1011.0,updown
-87.0,229.0,1019.0,updown
-78.0,159.0,981.0,updown
-35.0,271.0,1006.0,updown
-33.0,235.0,1002.0,updown
28.0,162.0,1019.0,updown
-34.0,65.0,1059.0,updown
-18.0,301.0,950.0,updown
-42.0,284.0,986.0,updown
-14.0,91.0,993.0,updown
87.0,175.0,999.0,updown
-5.0,221.0,1006.0,updown
105.0,97.0,994.0,updown
21.0,5.0,991.0,updown
8.0,0.0,1028.0,updown
0.0,-132.0,998.0,updown
0.0,-177.0,998.0,updown
4.0,-225.0,999.0,updown
-26.0,-287.0,1011.0,updown
-40.0,-343.0,988.0,updown
-3.0,-81.0,975.0,updown
-56.0,-493.0,1010.0,updown
-47.0,-361.0,1033.0,updown
-9.0,-192.0,1016.0,updown
-42.0,-276.0,1009.0,updown
-24.0,-166.0,972.0,updown
-23.0,-136.0,978.0,updown
-30.0,-56.0,1004.0,updown
-40.0,8.0,1006.0,updown
-11.0,35.0,1029.0,updown
-11.0,109.0,975.0,updown
24.0,90.0,1005.0,updown
-12.0,150.0,1008.0,updown
-22.0,162.0,996.0,updown
21.0,224.0,1012.0,updown
17.0,224.0,1009.0,updown
57.0,276.0,1001.0,updown
57.0,275.0,1001.0,updown
51.0,243.0,1009.0,updown
52.0,211.0,992.0,updown
-35.0,366.0,1001.0,updown
-24.0,435.0,1003.0,updown
24.0,351.0,1014.0,updown
38.0,333.0,985.0,updown
-24.0,350.0,1012.0,updown
-24.0,348.0,1002.0,updown
-16.0,320.0,1030.0,updown
25.0,272.0,991.0,updown
14.0,262.0,977.0,updown
4.0,238.0,1028.0,updown
-16.0,203.0,988.0,updown
-14.0,147.0,1010.0,updown
0.0,95.0,976.0,updown
-47.0,-20.0,1007.0,updown
-53.0,-62.0,1001.0,updown
-84.0,-136.0,1018.0,updown
-11.0,-157.0,998.0,updown
-45.0,-270.0,1008.0,updown
18.0,-276.0,978.0,updown
14.0,-424.0,1020.0,updown
57.0,-419.0,1017.0,updown
45.0,-378.0,990.0,updown
55.0,-517.0,1003.0,updown
